block_position,model_coefficient,selected_die_contribution,pass_mean,new_failure_mean,class_mean_difference,absolute_selected_die_contribution
1429,-0.0017343858,-0.00020650566,100.157166,99.913666,-0.24349976,0.00020650566
1430,-0.00051022554,0.0005353316,100.09949,100.42519,0.32570648,0.0005353316
1431,-0.0018525582,0.0032483,100.04128,100.25194,0.21065521,0.0032483
1432,-0.0032378417,0.0057796407,100.06428,100.80048,0.73620605,0.0057796407
1433,-0.0050119376,-0.004145063,100.20481,100.71073,0.5059204,0.004145063
1434,-0.005222622,0.00647023,100.16909,100.49357,0.32447815,0.00647023
1435,-0.008083564,0.0001677153,100.56775,100.17085,-0.39689636,0.0001677153
1436,-0.0034348594,0.0020719361,99.87808,100.60427,0.72618866,0.0020719361
1437,-0.0049842633,0.004255546,99.992134,100.52347,0.5313339,0.004255546
1438,-0.00081940467,-0.00038129548,100.22279,100.61481,0.39201355,0.00038129548
1439,0.002456339,-0.00044584557,99.87381,100.0522,0.1783905,0.00044584557
1440,0.008057609,0.0027802098,99.69498,100.337944,0.6429672,0.0027802098
1441,0.010954756,-0.001495123,99.920334,100.22517,0.30483246,0.001495123
1442,0.010368559,-0.003316181,100.03649,100.446465,0.40997314,0.003316181
1443,0.010627285,0.0017360036,100.07844,100.41159,0.33315277,0.0017360036
1444,0.009665728,-0.012198635,99.742226,100.26001,0.5177841,0.012198635
1445,0.007861833,-0.013322805,99.87297,99.62249,-0.25048065,0.013322805
1446,0.0063857073,-0.014244214,100.25142,100.58252,0.33110046,0.014244214
1447,0.0040499666,-0.00871859,99.85175,99.40305,-0.44869995,0.00871859
1448,0.0014611743,-0.0025568106,99.50125,100.04711,0.5458603,0.0025568106
1449,0.0014380869,-0.0037548172,100.38541,99.64818,-0.7372284,0.0037548172
1450,-0.0017152473,-0.0016310099,99.931854,100.193634,0.2617798,0.0016310099
1451,-0.0006108446,0.0015648694,100.27589,100.57842,0.302536,0.0015648694
1452,-0.001157409,0.0026931232,99.69472,100.710495,1.0157776,0.0026931232
1453,0.00036421436,-0.00030722583,100.07995,100.461685,0.38173676,0.00030722583
1454,0.0047340575,-0.007910423,100.14182,100.76258,0.62075806,0.007910423
1455,0.0066077746,-0.0009455221,100.22245,100.189354,-0.033096313,0.0009455221
1456,0.00770869,-0.0022450334,99.84846,100.7594,0.9109421,0.0022450334
1457,0.00938653,-0.010396186,100.25521,100.35111,0.09590149,0.010396186
1458,0.010533352,-0.0034393151,99.787346,100.39537,0.6080246,0.0034393151
1459,0.011436268,-0.004638725,99.76476,100.66396,0.89920044,0.004638725
1460,0.012062329,-0.01044147,99.76779,100.225716,0.4579239,0.01044147
1461,0.011847598,0.013240473,100.15639,100.16149,0.005104065,0.013240473
1462,0.011175077,-0.0012035234,99.77839,100.114174,0.3357849,0.0012035234
1463,0.01133908,-0.004269088,100.34862,100.43451,0.08589172,0.004269088
1464,0.008281622,-0.003848011,100.14333,100.25302,0.109687805,0.003848011
1465,0.0061182086,-0.0053253197,99.95162,100.05468,0.10305786,0.0053253197
1466,0.0025935313,-0.0051089115,100.055534,100.27454,0.2190094,0.0051089115
1467,0.0012304932,0.0010594556,99.99136,100.001854,0.0104904175,0.0010594556
1468,-0.00010953989,-2.4473038e-05,99.91549,100.19772,0.2822342,2.4473038e-05
1469,0.0031449029,0.0012648082,99.85498,100.24039,0.3854065,0.0012648082
1470,0.0025354084,-0.00038042912,99.60083,100.38875,0.7879181,0.00038042912
1471,0.0031083685,-7.3194286e-05,99.80662,100.32551,0.5188904,7.3194286e-05
1472,0.004631385,-0.0018958712,99.831566,100.36327,0.53170776,0.0018958712
1473,0.004102119,0.000674227,100.01924,100.09721,0.07797241,0.000674227
1474,0.0030939514,-0.0015721539,100.0635,100.44309,0.3795929,0.0015721539
1475,0.0016254567,-0.0040181368,99.74748,100.71157,0.96408844,0.0040181368
1476,0.00056069484,-0.00076322234,99.92277,99.94256,0.01979065,0.00076322234
1477,-0.0006323038,-0.00023781652,100.06492,100.708954,0.64403534,0.00023781652
1478,-0.0015802805,-0.0020433813,100.02979,100.416214,0.3864212,0.0020433813
1479,-0.0035173232,-0.0008954243,99.82031,100.9521,1.1317902,0.0008954243
1480,-0.0036868292,-0.007217058,100.20525,100.835045,0.62979126,0.007217058
1481,-0.0033360694,-0.0037061144,99.717155,99.98671,0.26955414,0.0037061144
1482,-0.003320072,0.0005954691,100.627045,100.125755,-0.50128937,0.0005954691
1483,-0.0030676562,1.6224103e-05,99.353386,100.36235,1.0089645,1.6224103e-05
1484,-0.00096481096,1.6720995e-05,100.32308,100.35563,0.032546997,1.6720995e-05
1485,0.00080337474,-0.00022618551,99.7624,100.036446,0.27404785,0.00022618551
1486,0.0019021634,0.0010764793,100.134445,100.51668,0.38223267,0.0010764793
1487,0.0030843792,-0.00077719236,100.06319,100.455284,0.39209747,0.00077719236
1488,0.0039112926,-2.7694463e-05,100.27123,100.11918,-0.15205383,2.7694463e-05
1489,0.004019738,-0.0025719341,99.92305,100.01243,0.08937836,0.0025719341
1490,0.0041593257,-0.005031939,100.10223,100.411865,0.30963898,0.005031939
1491,0.003557679,-0.0011909171,100.20842,101.02847,0.8200531,0.0011909171
1492,0.005557344,-0.008130415,99.87987,100.33202,0.45215607,0.008130415
1493,0.0051602833,-0.0012582234,99.63144,100.569885,0.93844604,0.0012582234
1494,0.004448724,-0.0011974584,99.80304,99.94459,0.14154816,0.0011974584
1495,0.0022535,-0.00073426263,99.52657,99.88185,0.35527802,0.00073426263
1496,0.0003468888,-0.00012978294,99.827774,99.31704,-0.51073456,0.00012978294
1497,-0.0019672592,0.0021680132,99.536865,99.79322,0.2563553,0.0021680132
1498,-0.001131637,-0.0016448857,99.89072,100.140884,0.25016785,0.0016448857
1499,-0.0001960408,-6.931968e-05,99.429,100.38553,0.9565277,6.931968e-05
1500,0.0013375549,0.001320298,99.90258,100.45958,0.5569992,0.001320298
1501,0.003402988,-0.0032494823,99.85508,100.43006,0.5749817,0.0032494823
1502,0.0046480517,0.0026494418,99.99846,100.52217,0.52371216,0.0026494418
1503,0.006923811,-0.010089917,100.46585,100.22764,-0.23821259,0.010089917
1504,0.005881814,-0.0013468706,100.13701,100.040794,-0.096214294,0.0013468706
1505,0.005916974,-0.00085830205,99.9793,100.39914,0.41983795,0.00085830205
1506,0.005279913,0.0027213735,100.05087,100.02348,-0.027389526,0.0027213735
1507,0.004361951,0.0015330582,99.792625,100.41289,0.62026215,0.0015330582
1508,0.0038940078,0.0011281766,99.8079,100.09029,0.28238678,0.0011281766
1509,0.0037660878,-0.006694493,99.9963,100.38373,0.38742828,0.006694493
1510,0.0027460274,-0.0023044234,100.05072,99.96613,-0.0845871,0.0023044234
1511,0.0056900424,-0.015561466,100.19357,100.18187,-0.011703491,0.015561466
1512,0.0029818162,-0.00029792913,99.8667,100.21326,0.34655762,0.00029792913
1513,0.005140338,0.0026589956,100.68773,100.460464,-0.2272644,0.0026589956
1514,0.0026362562,0.000405628,99.88914,100.44831,0.5591736,0.000405628
1515,0.0011418767,-0.00093101105,100.370636,100.27003,-0.100608826,0.00093101105
1516,-0.0032764098,-8.4154475e-05,100.03518,100.41654,0.38136292,8.4154475e-05
1517,-0.0029680184,-0.0044519156,100.30643,100.590515,0.28408813,0.0044519156
1518,-0.0039038681,0.0001396853,100.55075,100.050705,-0.5000458,0.0001396853
1519,-0.0015051516,-0.00074503705,100.11313,100.09618,-0.016944885,0.00074503705
1520,-0.0015273348,0.00030002926,100.60142,100.372795,-0.22862244,0.00030002926
1521,0.001777271,-0.0017733043,100.219604,100.26939,0.0497818,0.0017733043
1522,-0.00058542535,0.00046344654,100.30586,100.49382,0.18795776,0.00046344654
1523,0.0039602867,0.0044112215,100.03639,100.44204,0.40564728,0.0044112215
1524,0.0028620143,-0.0029958235,100.019905,100.79454,0.7746353,0.0029958235
1525,0.0058461507,0.0030539366,99.69833,99.99078,0.29244995,0.0030539366
1526,0.002744607,-0.0008263246,100.37286,100.05324,-0.31962585,0.0008263246
1527,0.004318949,0.005350144,100.1575,99.658844,-0.49865723,0.005350144
1528,0.0041844505,0.008129429,99.68777,100.26148,0.5737152,0.008129429
1529,0.00353897,0.0032895075,99.669876,100.23503,0.565155,0.0032895075
1530,0.003981433,0.0038159904,99.80077,100.371346,0.5705719,0.0038159904
1531,0.0021311815,0.0019647013,99.31609,100.58494,1.2688446,0.0019647013
1532,-0.00064578466,0.0016238311,100.067375,100.48527,0.41789246,0.0016238311
1533,-0.00022445517,0.00021551854,99.807076,100.81964,1.0125656,0.00021551854
1534,-0.0012428972,-0.0006130087,100.153275,100.127266,-0.026008606,0.0006130087
1535,-0.0016490989,0.0021830883,99.89604,100.924194,1.0281525,0.0021830883
1536,-0.0046462608,-0.00089695223,100.14538,99.859886,-0.28549194,0.00089695223
1537,-0.004098423,0.0045683743,99.806335,100.26665,0.4603119,0.0045683743
1538,-0.006525924,-0.0042361426,99.838326,99.88855,0.050224304,0.0042361426
1539,-0.0043004914,-0.0122804325,99.93975,100.24854,0.3087921,0.0122804325
1540,-0.0032077737,-0.011282362,100.04351,99.973015,-0.070495605,0.011282362
1541,-0.0024773804,-0.0019907502,100.44733,100.1803,-0.2670288,0.0019907502
1542,-0.0025194183,0.003246289,100.20447,100.16575,-0.038719177,0.003246289
1543,0.00022978731,-3.9897688e-05,100.10067,100.45491,0.35424042,3.9897688e-05
1544,0.00082840095,-0.0006489464,100.08419,100.028,-0.05619049,0.0006489464
1545,0.0023202468,-0.0010017594,99.939,99.84385,-0.09515381,0.0010017594
1546,0.0007867331,0.00024649454,99.91156,100.323166,0.41160583,0.00024649454
1547,0.003232248,6.177204e-05,99.98708,99.81603,-0.17105103,6.177204e-05
1548,-0.0010164599,-0.0006658515,99.973885,100.66867,0.6947861,0.0006658515
1549,0.0016064417,0.00013949555,100.12816,99.71894,-0.40921783,0.00013949555
1550,-0.0013177528,-0.0016674817,99.8413,99.73042,-0.11087799,0.0016674817
1551,0.0009740216,0.0018634622,99.913605,99.98568,0.07207489,0.0018634622
1552,-9.4292685e-05,-2.5529069e-05,99.76608,100.0247,0.2586136,2.5529069e-05
1553,0.0015492986,0.00055079,99.66788,100.226234,0.55835724,0.00055079
1554,0.0027216338,-0.0025406627,99.535576,100.16858,0.63300323,0.0025406627
1555,0.0026563252,-0.0023545611,99.34728,100.111176,0.7638931,0.0023545611
1556,0.0048011146,-0.0013332407,99.78003,99.78848,0.008453369,0.0013332407
1557,0.004017591,0.0011711095,99.99408,99.8793,-0.11477661,0.0011711095
1558,0.00534027,0.0020782417,99.96449,100.19366,0.22916412,0.0020782417
1559,0.00235462,0.005077836,100.0942,100.55228,0.45807648,0.005077836
1560,0.002233439,-0.0029992592,100.05991,100.30865,0.24873352,0.0029992592
1561,0.0033202348,0.0025268265,100.4455,100.61604,0.17053986,0.0025268265
1562,0.004306732,-0.0066327536,99.69246,99.94891,0.25645447,0.0066327536
1563,0.005801391,0.0028056828,100.22137,100.45437,0.23300171,0.0028056828
1564,0.005662107,-0.0024143956,99.97249,99.48409,-0.4883957,0.0024143956
1565,0.01018067,0.008255172,100.32527,100.14617,-0.17910004,0.008255172
1566,0.008925971,-0.00798889,100.29508,99.996704,-0.298378,0.00798889
1567,0.011319869,-0.0056944536,100.54239,100.04658,-0.49581146,0.0056944536
1568,0.009226076,0.00080251065,99.85408,100.457726,0.6036453,0.00080251065
1569,0.012206909,0.0031742856,100.01369,99.70161,-0.31208038,0.0031742856
1570,0.013427859,-0.0059016766,99.79982,99.98973,0.18991089,0.0059016766
1571,0.017794868,-0.0074551236,100.08063,100.01087,-0.069755554,0.0074551236
1572,0.020137578,-0.018598994,100.02099,100.4329,0.411911,0.018598994
1573,0.021956291,-0.016827455,100.2447,99.58376,-0.66093445,0.016827455
1574,0.02476622,-0.014475198,100.372025,100.168015,-0.20401001,0.014475198
1575,0.023854902,0.008238196,99.84038,100.30573,0.46535492,0.008238196
1576,0.02426297,0.00013939876,99.992134,100.13192,0.13978577,0.00013939876
1577,0.021746097,0.015626123,100.00662,100.32209,0.31546783,0.015626123
1578,0.018834518,0.018183492,100.21136,100.06251,-0.14884949,0.018183492
1579,0.017493725,0.011901947,100.18526,100.01866,-0.16659546,0.011901947
1580,0.016936382,-0.0019117821,100.020935,100.15718,0.13624573,0.0019117821
1581,0.016346082,0.020005086,99.93456,99.96336,0.028800964,0.020005086
1582,0.014374302,-0.002485736,100.06877,100.48302,0.4142456,0.002485736
1583,0.011748405,-0.013989114,99.956764,100.446526,0.48976135,0.013989114
1584,0.012007187,-0.006117667,100.19478,99.93562,-0.25915527,0.006117667
1585,0.011052293,-0.003080706,100.07998,99.93668,-0.14329529,0.003080706
1586,0.010218942,-0.0008210474,99.73235,100.14136,0.4090042,0.0008210474
1587,0.010103672,0.010921412,99.76896,100.47799,0.70903015,0.010921412
1588,0.010148149,0.009167555,99.67798,100.50926,0.83128357,0.009167555
1589,0.009534222,6.2111656e-05,99.522934,100.62783,1.1048965,6.2111656e-05
1590,0.011390897,-0.00039488598,99.42981,100.1396,0.7097931,0.00039488598
1591,0.011167863,-0.0040829713,99.67064,100.53923,0.8685913,0.0040829713
1592,0.0143457595,0.0018999765,99.95499,99.94954,-0.0054473877,0.0018999765
1593,0.0117876455,0.020009434,100.02648,100.21262,0.18614197,0.020009434
1594,0.010922921,0.0004228196,100.5071,99.96079,-0.5463104,0.0004228196
1595,0.010402233,-0.006619431,99.93903,100.17578,0.23674774,0.006619431
1596,0.011201154,0.0027454547,100.21855,100.33049,0.11193848,0.0027454547
1597,0.011008706,-0.0046684947,99.63174,100.87449,1.2427521,0.0046684947
1598,0.009478164,0.0019512534,99.67505,100.4585,0.7834549,0.0019512534
1599,0.008054068,-0.010333896,99.878075,100.1667,0.28862762,0.010333896
1600,0.008147758,-0.002080335,100.0468,100.09288,0.046081543,0.002080335
1601,0.007537498,0.0026533871,100.178856,100.645226,0.46636963,0.0026533871
1602,0.009304105,-0.0005478564,99.92321,100.419304,0.49609375,0.0005478564
1603,0.010363414,-0.0026405125,99.96809,100.79831,0.8302231,0.0026405125
1604,0.012681359,-0.013610527,99.82063,100.36441,0.54377747,0.013610527
1605,0.013111575,-0.027538935,99.68473,100.6272,0.94246674,0.027538935
1606,0.012414528,-0.0048437356,100.0092,100.58063,0.5714264,0.0048437356
1607,0.009025493,-0.02020355,99.73681,100.24692,0.51010895,0.02020355
1608,0.009064425,0.019486252,99.88905,100.84383,0.95477295,0.019486252
1609,0.005019673,0.00031467283,99.488716,100.50257,1.013855,0.00031467283
1610,0.0041702334,0.0037187845,100.153206,100.028885,-0.124320984,0.0037187845
1611,0.0016413447,-0.00093129027,99.987076,99.45437,-0.5327072,0.00093129027
1612,0.0027332874,0.004780297,99.903114,99.976746,0.07363129,0.004780297
1613,0.0024859738,0.0045334985,100.170395,100.31962,0.14922333,0.0045334985
1614,0.005590131,0.0071218354,100.13172,99.91421,-0.21751404,0.0071218354
1615,0.0090368325,-0.0022098494,99.816666,99.99249,0.17582703,0.0022098494
1616,0.009686805,0.010749951,99.98791,99.71412,-0.27378845,0.010749951
1617,0.011046064,0.007493306,100.06818,100.15051,0.082336426,0.007493306
1618,0.0128915515,0.018688083,100.5856,99.902534,-0.6830673,0.018688083
1619,0.012449302,-0.0016569325,100.25321,100.266304,0.013092041,0.0016569325
1620,0.0133955395,0.028369617,99.73982,100.0913,0.35147858,0.028369617
1621,0.012878875,0.0038020061,100.12524,100.65419,0.52895355,0.0038020061
1622,0.009923408,0.010083045,99.73443,100.38814,0.6537094,0.010083045
1623,0.007383325,0.00058918895,100.37677,100.24092,-0.135849,0.00058918895
1624,0.0024518939,-0.0016865756,99.88498,100.04065,0.15567017,0.0016865756
1625,-0.0012116747,0.0027285423,100.095055,100.78796,0.6929016,0.0027285423
1626,-0.0032669161,0.0031283803,100.00073,100.42225,0.42151642,0.0031283803
1627,-0.0029956172,-0.000110156725,99.65714,100.513504,0.8563614,0.000110156725
1628,-0.0035204953,4.0673232e-05,99.984566,100.48577,0.50120544,4.0673232e-05
1629,-0.0021555724,-0.0017877349,99.61762,100.07772,0.46009827,0.0017877349
1630,-0.000106915744,-6.822485e-05,100.18004,100.14888,-0.031158447,6.822485e-05
1631,0.0039671604,-0.0004072552,100.19606,100.461494,0.26543427,0.0004072552
1632,0.008051055,-0.0039874963,100.16928,100.19936,0.030082703,0.0039874963
1633,0.008855183,-0.0035331866,99.81372,100.2603,0.44657898,0.0035331866
1634,0.011335019,-0.007691959,100.20386,100.03221,-0.17164612,0.007691959
1635,0.011504241,-0.0093762325,99.856384,100.19607,0.33968353,0.0093762325
1636,0.010920624,-0.02062749,100.12557,100.1857,0.06012726,0.02062749
1637,0.01175047,-0.005306038,100.08596,100.18556,0.099601746,0.005306038
1638,0.010614847,-0.022246001,99.69603,100.00888,0.31285095,0.022246001
1639,0.0085179545,-0.014257618,99.798355,100.426056,0.6277008,0.014257618
1640,0.009422338,-0.002343746,99.15593,100.333855,1.1779251,0.002343746
1641,0.005842896,0.001086195,100.07979,100.14418,0.06439209,0.001086195
1642,0.0064597423,0.004005761,99.74687,100.16833,0.42145538,0.004005761
1643,0.0040574814,4.5301465e-05,99.96884,100.35049,0.3816452,4.5301465e-05
1644,0.0039874637,-0.0032923073,99.86724,100.40901,0.54177094,0.0032923073
1645,-0.0013548706,0.0017624588,99.83819,100.28909,0.45090485,0.0017624588
1646,-0.00219172,0.0014828233,100.07947,100.61904,0.53957367,0.0014828233
1647,-0.0033698273,0.0045035984,100.18812,100.188065,-5.340576e-05,0.0045035984
1648,-0.0023076101,0.0019406999,99.82879,100.20289,0.37409973,0.0019406999
1649,-0.0015013688,0.0002087217,99.58472,100.113396,0.5286789,0.0002087217
1650,3.4202763e-05,7.643724e-05,99.65249,99.83802,0.18553162,7.643724e-05
1651,-0.0004329452,-0.00011509968,100.02544,100.23801,0.21257019,0.00011509968
1652,0.0028759523,0.0046226857,100.33623,99.98152,-0.3547058,0.0046226857
1653,0.0014715503,-0.00030147386,100.27026,100.44924,0.17897797,0.00030147386
1654,0.0016425294,0.0020907442,99.67398,100.500824,0.82684326,0.0020907442
1655,0.0021185707,0.00046328528,99.77584,100.11908,0.34323883,0.00046328528
1656,0.0039569405,0.0020073226,99.78735,100.1518,0.36444855,0.0020073226
1657,0.004439853,0.00572721,100.202896,100.3444,0.14150238,0.00572721
1658,0.0070712552,0.008407028,99.981476,100.09512,0.11364746,0.008407028
1659,0.0061324397,-0.0019610857,99.93205,100.26944,0.33738708,0.0019610857
1660,0.006538617,-0.0025475982,99.66259,100.204056,0.54146576,0.0025475982
1661,0.005123913,0.0040237475,99.54129,100.22188,0.68058777,0.0040237475
1662,0.004489411,0.0015835472,100.07804,100.31343,0.23538971,0.0015835472
1663,0.0040442967,0.0062832013,100.02067,100.343185,0.3225174,0.0062832013
1664,0.0021239033,0.0036896747,99.8076,99.81505,0.007446289,0.0036896747
1665,0.0035085827,0.005962182,100.232445,100.18948,-0.04296112,0.005962182
1666,0.0016773031,0.0021269189,99.996574,100.16715,0.170578,0.0021269189
1667,0.005293386,0.0002744053,99.98197,100.438385,0.45641327,0.0002744053
1668,0.004737303,-0.0009515833,100.295906,100.45453,0.15862274,0.0009515833
1669,0.005153918,-0.0047259014,100.33637,100.62251,0.28614044,0.0047259014
1670,0.005830265,0.005687845,100.02547,100.50286,0.4773941,0.005687845
1671,0.0031498617,0.0008325054,99.960144,100.54879,0.58864594,0.0008325054
1672,0.006321787,0.008847941,100.15683,100.02673,-0.13009644,0.008847941
1673,0.0050545866,0.013174187,99.95324,100.19473,0.24149323,0.013174187
1674,0.006273243,0.015671527,100.04222,100.410866,0.3686447,0.015671527
1675,0.00654399,0.0048260554,99.913376,100.51901,0.6056366,0.0048260554
1676,0.008740586,-0.0012215921,99.749405,100.4247,0.67529297,0.0012215921
1677,0.011711367,-0.00041475243,99.721565,99.817924,0.09635925,0.00041475243
1678,0.013208933,0.0037589504,100.09136,100.115036,0.023674011,0.0037589504
1679,0.014131819,-0.0023326415,100.34119,100.36326,0.022071838,0.0023326415
1680,0.015949348,0.0014173383,100.03372,100.049324,0.015602112,0.0014173383
1681,0.014097907,-0.005243407,100.02632,100.41392,0.38759613,0.005243407
1682,0.011093043,-0.011939761,99.26037,100.060905,0.8005371,0.011939761
1683,0.0069713434,0.0026340547,100.40099,100.066505,-0.33448792,0.0026340547
1684,0.0055358303,-0.0021074377,100.278076,99.97492,-0.303154,0.0021074377
1685,0.0053298776,0.005509452,100.69951,99.94491,-0.7546005,0.005509452
1686,0.0052360925,0.0024698153,99.83642,100.15488,0.31845856,0.0024698153
1687,0.0030167757,0.0003081623,99.59253,99.76649,0.17395782,0.0003081623
1688,0.0022252263,-0.0009971624,100.06131,100.02867,-0.03263855,0.0009971624
1689,-0.000100527424,4.7150997e-06,100.280914,99.85788,-0.42303467,4.7150997e-06
1690,-0.00071213825,0.00063203066,100.10595,100.237816,0.13186646,0.00063203066
1691,-0.0054310844,-0.0038674274,100.14975,100.28962,0.13986969,0.0038674274
1692,-0.006816798,0.0113284495,99.85871,101.06874,1.2100296,0.0113284495
1693,-0.009594741,-0.014490929,99.617874,100.58545,0.9675751,0.014490929
1694,-0.009423057,-0.003761922,100.026054,100.73466,0.7086029,0.003761922
1695,-0.011674664,0.010620223,100.15736,100.27011,0.11275482,0.010620223
1696,-0.008830009,0.01419432,99.522835,100.48713,0.96429443,0.01419432
1697,-0.008502432,-0.0011352448,99.61867,100.06269,0.44402313,0.0011352448
1698,-0.0061199605,-0.01123178,99.450096,100.0419,0.5918045,0.01123178
1699,-0.0049507385,-0.011245179,99.723465,100.525925,0.8024597,0.011245179
1700,-0.00084682653,-0.0007797252,99.99898,99.85724,-0.14173889,0.0007797252
1701,-0.00028129888,-0.00013900713,100.03746,100.34304,0.30558014,0.00013900713
1702,0.0029595285,0.0016487011,100.15411,100.33279,0.17867279,0.0016487011
1703,0.0016746982,0.00077158585,99.69902,100.46859,0.7695694,0.00077158585
1704,0.00845926,0.005445028,100.181114,100.295456,0.114341736,0.005445028
1705,0.010629124,-0.0029956144,100.43859,100.378975,-0.05961609,0.0029956144
1706,0.015423991,-0.0095443465,100.08439,100.422134,0.33774567,0.0095443465
1707,0.014777127,-0.024168817,100.517365,100.24822,-0.26914215,0.024168817
1708,0.012664819,-0.0030961826,99.53948,100.39968,0.860199,0.0030961826
1709,0.010129798,-0.008834517,100.4308,100.24897,-0.18183136,0.008834517
1710,0.0062876176,-0.0072097317,99.60713,100.351074,0.74394226,0.0072097317
1711,0.0043772194,-0.0052278964,100.076355,100.12132,0.04496765,0.0052278964
1712,0.0028436224,-0.0035897235,99.69254,100.030174,0.33763123,0.0035897235
1713,0.0018632292,-0.0030755429,99.658195,100.38243,0.72423553,0.0030755429
1714,0.00030877918,0.00042260255,99.666595,100.40581,0.73921204,0.00042260255
1715,-0.0018946197,-0.00014531497,99.95028,100.25078,0.30049896,0.00014531497
1716,-0.00077614374,-0.0006759547,100.08602,100.56585,0.47982788,0.0006759547
1717,0.0010581407,-0.00027469549,100.02272,100.485504,0.4627838,0.00027469549
1718,0.0059764264,-0.002217076,99.76973,100.33861,0.5688782,0.002217076
1719,0.009428818,-0.0068056793,99.99095,100.342,0.35105133,0.0068056793
1720,0.011294958,-0.009646879,99.734566,100.66686,0.93229675,0.009646879
1721,0.013683637,0.0024504156,99.83951,100.25616,0.41664886,0.0024504156
1722,0.013220491,0.017086608,99.5499,100.17937,0.6294708,0.017086608
1723,0.0140931485,-0.00306363,99.67524,100.519455,0.8442154,0.00306363
1724,0.014398153,0.012953457,99.381386,100.36925,0.98786163,0.012953457
1725,0.014136869,0.025550893,99.32623,100.7763,1.4500656,0.025550893
1726,0.015060949,0.010522678,99.63008,100.24403,0.61395264,0.010522678
1727,0.016830936,0.019922435,99.62149,100.66388,1.0423889,0.019922435
1728,0.019076483,-0.00076828897,99.50658,100.579575,1.072998,0.00076828897
1729,0.020016024,0.012934875,99.82093,100.496605,0.67567444,0.012934875
1730,0.022348717,-0.0012838228,99.49438,100.23858,0.74420166,0.0012838228
1731,0.023307297,0.010928143,100.29775,100.08511,-0.21263885,0.010928143
1732,0.02210789,0.0003293929,100.2435,99.93953,-0.30397034,0.0003293929
1733,0.022038134,0.013096043,100.32467,100.02369,-0.3009796,0.013096043
1734,0.01805021,-0.015282297,100.13339,100.06157,-0.07182312,0.015282297
1735,0.0151525885,0.0059096306,99.9778,100.43385,0.4560547,0.0059096306
1736,0.012997474,-0.009257543,100.10219,100.54205,0.4398651,0.009257543
1737,0.012725414,-0.012621302,99.862274,100.49134,0.62906647,0.012621302
1738,0.011496091,-0.014950101,100.040665,100.472115,0.4314499,0.014950101
1739,0.010784658,-0.004040739,100.05603,100.062294,0.006263733,0.004040739
1740,0.008374736,0.0042925375,99.54616,99.88484,0.33868408,0.0042925375
1741,0.0066930084,-0.006156607,99.605034,100.771286,1.1662521,0.006156607
1742,0.0058497167,-0.0030158763,99.820145,100.85891,1.038765,0.0030158763
1743,0.004686473,-0.009086159,100.10053,100.3017,0.20116425,0.009086159
1744,0.0055815717,0.012001662,99.74418,100.38305,0.63887024,0.012001662
1745,0.006259579,-0.0028591433,99.907814,100.28017,0.3723526,0.0028591433
1746,0.005979403,0.016812544,99.94768,99.443695,-0.50398254,0.016812544
1747,0.0068072886,0.0071247993,100.349655,100.27046,-0.079193115,0.0071247993
1748,0.0077726264,0.0062689353,100.67006,99.922295,-0.7477646,0.0062689353
1749,0.008080144,0.00024702115,100.513916,100.25374,-0.2601776,0.00024702115
1750,0.007658004,0.004519532,100.368034,100.40932,0.041282654,0.004519532
1751,0.0067856163,0.012854972,100.05642,100.426254,0.3698349,0.012854972
1752,0.0054331813,0.0067957635,100.01622,100.51251,0.4962921,0.0067957635
1753,0.0031517511,0.005297646,100.40662,100.10987,-0.2967453,0.005297646
1754,0.00042618072,0.0004310872,100.01386,100.27283,0.25896454,0.0004310872
1755,-0.0014055949,-0.0009013079,100.51702,100.43212,-0.0848999,0.0009013079
1756,-0.003683709,0.003964006,100.310555,100.12005,-0.19050598,0.003964006
1757,-0.005274814,0.008482663,100.1969,100.33149,0.13459015,0.008482663
1758,-0.005488346,0.008741286,100.17592,100.507385,0.33146667,0.008741286
1759,-0.0067155985,0.004023968,99.82288,100.57218,0.7492981,0.004023968
1760,-0.0069843773,-0.0032186338,99.87407,100.26911,0.39504242,0.0032186338
1761,-0.0049540256,0.010388186,99.81649,100.171844,0.3553543,0.010388186
1762,-0.004588519,0.0005084951,99.641655,100.326324,0.6846695,0.0005084951
1763,-0.0023392937,0.0033391023,99.85898,100.388176,0.5291977,0.0033391023
1764,-0.0014566215,-0.00011269795,99.91143,100.54592,0.63449097,0.00011269795
1765,0.0011772094,0.00042935024,100.08588,100.04734,-0.03853607,0.00042935024
1766,0.0042052944,-0.0045119687,99.749596,100.242485,0.4928894,0.0045119687
1767,0.0076036174,-0.011581677,99.87297,99.828636,-0.04433441,0.011581677
1768,0.009111258,0.015259237,100.02543,100.65269,0.6272583,0.015259237
1769,0.009552684,-0.0006178268,100.24224,100.3696,0.12735748,0.0006178268
1770,0.012697716,-0.0012725322,99.93724,100.28534,0.34809875,0.0012725322
1771,0.015453325,-0.011360493,99.70977,100.340096,0.6303253,0.011360493
1772,0.014874371,-0.0033192774,100.4971,100.38954,-0.107559204,0.0033192774
1773,0.015663357,0.0014390128,100.33687,100.36046,0.023590088,0.0014390128
1774,0.015596688,-0.010674519,100.19763,100.450195,0.25256348,0.010674519
1775,0.016310666,0.0045132237,99.70699,100.420944,0.7139511,0.0045132237
1776,0.017566355,-0.018133642,100.09926,100.60052,0.50125885,0.018133642
1777,0.017650058,-0.0055581396,99.818115,99.98861,0.17049408,0.0055581396
